学校名称,学校标识码,主管部门,所在地,办学层次,备注
陕西科技大学镐京学院,4161013681,陕西省教育厅,咸阳市,本科,民办
西安工业大学北方信息工程学院,4161013682,陕西省教育厅,西安市,本科,民办
延安大学西安创新学院,4161013683,陕西省教育厅,西安市,本科,民办
西安电子科技大学长安学院,4161013685,陕西省教育厅,西安市,本科,民办
西北工业大学明德学院,4161013894,陕西省教育厅,西安市,本科,民办
长安大学兴华学院,4161014034,陕西省教育厅,西安市,本科,民办
西安理工大学高科学院,4161014041,陕西省教育厅,西安市,本科,民办
西安科技大学高新学院,4161014042,陕西省教育厅,西安市,本科,民办
陕西学前师范学院,4161014390,陕西省,西安市,本科,
陕西工业职业技术学院,4161010828,陕西省,咸阳市,专科,
杨凌职业技术学院,4161010966,陕西省,咸阳市,专科,
西安电力高等专科学校,4161011826,陕西省,西安市,专科,
陕西能源职业技术学院,4161012510,陕西省,咸阳市,专科,
陕西国防工业职业技术学院,4161012827,陕西省,西安市,专科,
西安航空职业技术学院,4161012828,陕西省,西安市,专科,
陕西财经职业技术学院,4161012829,陕西省,咸阳市,专科,
陕西交通职业技术学院,4161012830,陕西省,西安市,专科,
陕西职业技术学院,4161012831,陕西省,西安市,专科,
西安高新科技职业学院,4161013122,陕西省教育厅,西安市,专科,民办
西安城市建设职业学院,4161013124,陕西省教育厅,西安市,专科,民办
陕西铁路工程职业技术学院,4161013566,陕西省,渭南市,专科,
宝鸡职业技术学院,4161013567,陕西省,宝鸡市,专科,
陕西航空职业技术学院,4161013568,陕西省,汉中市,专科,
陕西电子信息职业技术学院,4161013570,陕西省教育厅,西安市,专科,民办
陕西邮电职业技术学院,4161013736,陕西省,咸阳市,专科,
西安海棠职业学院,4161013737,陕西省教育厅,西安市,专科,民办
西安汽车科技职业学院,4161013738,陕西省教育厅,西安市,专科,民办
西安东方亚太职业技术学院,4161013739,陕西省教育厅,西安市,专科,民办
陕西警官职业学院,4161013819,陕西省,西安市,专科,
陕西经济管理职业技术学院,4161013932,陕西省,西安市,专科,
西安铁路职业技术学院,4161013945,陕西省,西安市,专科,
咸阳职业技术学院,4161013946,陕西省,咸阳市,专科,
西安职业技术学院,4161013947,陕西省,西安市,专科,
商洛职业技术学院,4161013948,陕西省,商洛市,专科,
汉中职业技术学院,4161013949,陕西省,汉中市,专科,
延安职业技术学院,4161013950,陕西省,延安市,专科,
渭南职业技术学院,4161013951,陕西省,渭南市,专科,
安康职业技术学院,4161013952,陕西省,安康市,专科,
铜川职业技术学院,4161013953,陕西省,铜川市,专科,
陕西青年职业学院,4161014028,陕西省,西安市,专科,
陕西工商职业学院,4161014029,陕西省,西安市,专科,
陕西电子科技职业学院,4161014030,陕西省教育厅,西安市,专科,民办
陕西旅游烹饪职业学院,4161014031,陕西省教育厅,西安市,专科,民办
西安医学高等专科学校,4161014222,陕西省教育厅,西安市,专科,民办
榆林职业技术学院,4161014318,陕西省,榆林市,专科,
陕西艺术职业学院,4161014488,陕西省,西安市,专科,
陕西机电职业技术学院,4261050084,陕西省,宝鸡市,专科,
兰州大学,4162010730,教育部,兰州市,本科,
兰州理工大学,4162010731,甘肃省,兰州市,本科,
兰州交通大学,4162010732,甘肃省,兰州市,本科,
甘肃农业大学,4162010733,甘肃省,兰州市,本科,
甘肃中医药大学,4162010735,甘肃省,兰州市,本科,
西北师范大学,4162010736,甘肃省,兰州市,本科,
兰州城市学院,4162010737,甘肃省,兰州市,本科,
陇东学院,4162010738,甘肃省,庆阳市,本科,
天水师范学院,4162010739,甘肃省,天水市,本科,
河西学院,4162010740,甘肃省,张掖市,本科,
兰州财经大学,4162010741,甘肃省,兰州市,本科,
西北民族大学,4162010742,国家民委,兰州市,本科,
甘肃政法学院,4162011406,甘肃省,兰州市,本科,
甘肃民族师范学院,4162011561,甘肃省,甘南藏族自治州,本科,
兰州文理学院,4162011562,甘肃省,兰州市,本科,
甘肃医学院,4162011805,甘肃省,平凉市,本科,
兰州工业学院,4162011807,甘肃省,兰州市,本科,
西北师范大学知行学院,4162013510,甘肃省教育厅,兰州市,本科,民办
兰州财经大学陇桥学院,4162013511,甘肃省教育厅,兰州市,本科,民办
兰州财经大学长青学院,4162013512,甘肃省教育厅,兰州市,本科,民办
兰州交通大学博文学院,4162013514,甘肃省教育厅,兰州市,本科,民办
兰州理工大学技术工程学院,4162013515,甘肃省教育厅,兰州市,本科,民办
兰州石化职业技术学院,4162010838,甘肃省,兰州市,专科,
陇南师范高等专科学校,4162011806,甘肃省,陇南市,专科,
定西师范高等专科学校,4162011808,甘肃省,定西市,专科,
甘肃建筑职业技术学院,4162012511,甘肃省,兰州市,专科,
酒泉职业技术学院,4162012539,甘肃省,酒泉市,专科,
兰州外语职业学院,4162012832,甘肃省教育厅,兰州市,专科,民办
兰州职业技术学院,4162012833,甘肃省,兰州市,专科,
甘肃警察职业学院,4162012834,甘肃省,兰州市,专科,
甘肃林业职业技术学院,4162012835,甘肃省,天水市,专科,
甘肃工业职业技术学院,4162012836,甘肃省,天水市,专科,
武威职业学院,4162013518,甘肃省,武威市,专科,
甘肃交通职业技术学院,4162013519,甘肃省,兰州市,专科,
兰州资源环境职业技术学院,4162013933,甘肃省,兰州市,专科,
甘肃农业职业技术学院,4162013954,甘肃省,兰州市,专科,
甘肃畜牧工程职业技术学院,4162013955,甘肃省,武威市,专科,
甘肃钢铁职业技术学院,4162014131,甘肃省,嘉峪关市,专科,
甘肃机电职业技术学院,4162014319,甘肃省,天水市,专科,
甘肃有色冶金职业技术学院,4162014375,甘肃省,金昌市,专科,
白银矿冶职业技术学院,4162014376,甘肃省,白银市,专科,
甘肃卫生职业学院,4162014517,甘肃省,兰州市,专科,
兰州科技职业学院,4162014518,甘肃省教育厅,兰州市,专科,民办
庆阳职业技术学院,4162014551,甘肃省,庆阳市,专科,
临夏现代职业学院,4162014552,甘肃省,临夏州,专科,
甘肃能源化工职业学院,4162014593,甘肃省,兰州市,专科,
兰州现代职业学院,4162014594,甘肃省,兰州市,专科,
平凉职业技术学院,4162014595,甘肃省,平凉市,专科,
甘肃财贸职业学院,4262051378,甘肃省,兰州市,专科,
青海大学,4163010743,青海省,西宁市,本科,
青海师范大学,4163010746,青海省,西宁市,本科,
青海民族大学,4163010748,青海省,西宁市,本科,
青海大学昆仑学院,4163013674,青海省教育厅,西宁市,本科,民办
青海卫生职业技术学院,4163012562,青海省,西宁市,专科,
青海警官职业学院,4163012852,青海省,西宁市,专科,
青海畜牧兽医职业技术学院,4163012972,青海省,西宁市,专科,
青海交通职业技术学院,4163012973,青海省,西宁市,专科,
青海建筑职业技术学院,4163012974,青海省,西宁市,专科,
西宁城市职业技术学院,4163014519,青海省,西宁市,专科,
青海高等职业技术学院,4163014520,青海省,海东市,专科,
青海柴达木职业技术学院,4163014521,青海省,海西蒙古族藏族自治州,专科,
宁夏大学,4164010749,宁夏回族自治区,银川市,本科,
宁夏医科大学,4164010752,宁夏回族自治区,银川市,本科,
宁夏师范学院,4164010753,宁夏回族自治区,固原市,本科,
北方民族大学,4164011407,国家民委,银川市,本科,
宁夏理工学院,4164012544,宁夏自治区教育厅,石嘴山市,本科,民办
宁夏大学新华学院,4164013325,宁夏自治区教育厅,银川市,本科,民办
银川能源学院,4164013820,宁夏自治区教育厅,银川市,本科,民办
中国矿业大学银川学院,4164014200,宁夏自治区教育厅,银川市,本科,民办
宁夏民族职业技术学院,4164012716,宁夏回族自治区,吴忠市,专科,
宁夏工业职业学院,4164012837,宁夏回族自治区,银川市,专科,
宁夏职业技术学院,4164013086,宁夏回族自治区,银川市,专科,
宁夏工商职业技术学院,4164013087,宁夏回族自治区,银川市,专科,
宁夏财经职业技术学院,4164013088,宁夏回族自治区,银川市,专科,
宁夏警官职业学院,4164013089,宁夏回族自治区,银川市,专科,
宁夏建设职业技术学院,4164013151,宁夏回族自治区,银川市,专科,
宁夏葡萄酒与防沙治沙职业技术学院,4164014377,宁夏回族自治区,银川市,专科,
宁夏幼儿师范高等专科学校,4164014498,宁夏回族自治区,银川市,专科,
宁夏艺术职业学院,4164014522,宁夏回族自治区,银川市,专科,
宁夏体育职业学院,4164014624,宁夏回族自治区,银川市,专科,
新疆大学,4165010755,新疆维吾尔自治区,乌鲁木齐市,本科,
塔里木大学,4165010757,新疆生产建设兵团,阿拉尔市,本科,
新疆农业大学,4165010758,新疆维吾尔自治区,乌鲁木齐市,本科,
石河子大学,4165010759,新疆生产建设兵团,石河子市,本科,
新疆医科大学,4165010760,新疆维吾尔自治区,乌鲁木齐市,本科,
新疆师范大学,4165010762,新疆维吾尔自治区,乌鲁木齐市,本科,
喀什大学,4165010763,新疆维吾尔自治区,喀什地区,本科,
伊犁师范学院,4165010764,新疆维吾尔自治区,伊犁哈萨克自治州,本科,
新疆财经大学,4165010766,新疆维吾尔自治区,乌鲁木齐市,本科,
新疆艺术学院,4165010768,新疆维吾尔自治区,乌鲁木齐市,本科,
新疆工程学院,4165010994,新疆维吾尔自治区,乌鲁木齐市,本科,
昌吉学院,4165010997,新疆维吾尔自治区,昌吉回族自治州,本科,
新疆警察学院,4165012734,新疆维吾尔自治区,乌鲁木齐市,本科,
新疆大学科学技术学院,4165013558,新疆自治区教育厅,乌鲁木齐市,本科,民办
新疆农业大学科学技术学院,4165013559,新疆自治区教育厅,乌鲁木齐市,本科,民办
新疆医科大学厚博学院,4165013560,新疆自治区教育厅,乌鲁木齐市,本科,民办
新疆财经大学商务学院,4165013561,新疆自治区教育厅,乌鲁木齐市,本科,民办
石河子大学科技学院,4165013628,新疆自治区教育厅,石河子市,本科,民办
和田师范专科学校,4165010765,新疆维吾尔自治区,和田地区,专科,
新疆农业职业技术学院,4165010995,新疆维吾尔自治区,昌吉回族自治州,专科,
乌鲁木齐职业大学,4165011565,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆维吾尔医学专科学校,4165011818,新疆维吾尔自治区,和田地区,专科,
克拉玛依职业技术学院,4165012482,新疆维吾尔自治区,克拉玛依市,专科,
新疆机电职业技术学院,4165012513,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆轻工职业技术学院,4165012514,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆能源职业技术学院,4165012570,新疆自治区教育厅,乌鲁木齐市,专科,民办
昌吉职业技术学院,4165012838,新疆维吾尔自治区,昌吉回族自治州,专科,
伊犁职业技术学院,4165012975,新疆维吾尔自治区,伊犁哈萨克自治州,专科,
阿克苏职业技术学院,4165013093,新疆维吾尔自治区,阿克苏地区,专科,
巴音郭楞职业技术学院,4165013094,新疆维吾尔自治区,巴音郭楞蒙古自治州,专科,
新疆建设职业技术学院,4165013562,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆兵团警官高等专科学校,4165013563,新疆生产建设兵团,五家渠市,专科,
新疆现代职业技术学院,4165013726,新疆自治区教育厅,乌鲁木齐市,专科,民办
新疆天山职业技术学院,4165013727,新疆自治区教育厅,乌鲁木齐市,专科,民办
新疆交通职业技术学院,4165013926,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆石河子职业技术学院,4165013956,新疆生产建设兵团,石河子市,专科,
新疆职业大学,4165014138,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆体育职业技术学院,4165014416,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆应用职业技术学院,4165014417,新疆维吾尔自治区,伊犁哈萨克自治州,专科,
新疆师范高等专科学校,4165014421,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆铁道职业技术学院,4165014489,新疆维吾尔自治区,乌鲁木齐市,专科,
新疆生产建设兵团兴新职业技术学院,4165014523,新疆生产建设兵团,乌鲁木齐市,专科,
